user_index,item_bought,price_item_0,price_item_1
1,0,0.7199857589722586,2.3564955586872043
2,1,0.29660727151514327,1.4432387860972797
3,0,1.652173208901456,3.5544411339008883
4,1,1.358741646883786,0.3261000743179636
5,0,1.0822507113807829,3.0101966656630754
6,0,0.49431132589556964,3.1382787402083734
7,0,1.3013417709491337,3.6162577695164457
8,-1,1.5999522654702723,1.1430860911746294
9,0,0.5922343244075293,0.5197448088629835
10,1,2.175601516213803,0.6600565443351298
11,-1,1.5425610911754728,2.5310717274321806
12,0,0.896076710223409,0.0382811084402328
13,0,0.9068685284103865,2.9719513581722303
14,1,1.6487107248301853,1.570104046314316
15,1,2.147381672076808,0.6752975201685771
16,0,0.36103334161186224,2.894242618731463
17,1,1.4696191946133428,0.2808951389099148
18,0,1.0671967059218475,3.0644767025806323
19,0,0.6400721901697823,1.654917046469465
20,0,0.8470718005022518,1.3162062046329406
21,0,0.3722391445386486,3.190501106058505
22,0,0.4046287879993055,2.839741379363244
23,0,0.770769352830191,2.6204326458342786
24,0,0.27848153497231193,1.5248307579737208
25,-1,1.563201551129245,2.4038094318254077
26,1,1.3713107725337406,0.03335283491055252
27,1,1.985305117609473,1.1318713927752917
28,1,0.6624964066919015,0.9575217208829998
29,0,0.31608028772311453,1.1891293042110727
30,1,0.7925665981673391,0.36106799406406287
31,0,0.5304415327071587,0.35674176997806395
32,-1,1.5300865593524313,3.880342634529384
33,0,0.3927856094765605,2.3052456543190214
34,0,0.2315149066742397,1.2559780794739108
35,0,1.2692793668903481,3.886727692380168
36,1,0.236687165596281,1.0524402490706128
37,0,0.9412729584122916,1.521932265316932
38,0,0.08953511905270038,0.8037836790048578
39,-1,1.31539501696971,2.9898952252741084
40,-1,1.8730030187744298,2.1541966619644226
41,0,0.04375909631727071,2.1647282936467684
42,0,1.076162024070565,3.9195540814774255
43,1,1.4151558832303552,0.5383787433677982
44,1,1.7151753773171219,0.9122716395192998
45,-1,1.7185690765328436,1.4459547185177235
46,-1,1.5790774658949935,1.9740568935376426
47,0,0.9809868738527314,3.2711772297689783
48,1,0.3905977751982028,0.03684693337521727
49,-1,2.118604352800779,2.28112948374424
50,1,0.9817639475532057,0.40978698103163946
51,1,2.123949489883268,0.5265026601047693
52,0,0.4844619659938659,1.728042342703147
53,-1,2.200332666170861,2.590605985684637
54,1,2.1674784874773008,0.003994280378350812
55,1,0.46030627114062866,0.24777517839365615
56,0,0.5178301306905028,1.4176070468281785
57,0,1.2858633718607864,2.7680494940820877
58,0,0.6477522959143606,0.847972431067102
59,1,1.0582275453557886,1.4273764944114453
60,1,1.6015260231440243,1.601753844013123
61,-1,1.8700617650333904,3.0582294978128335
62,0,0.0431749956635441,0.8965054757858404
63,-1,0.8796508060065582,2.0008880757788003
64,0,0.658510421329061,1.7934586809558906
65,-1,1.6976208629855603,2.2426193227860587
66,-1,2.176072677749385,2.083171086631018
67,1,1.7405937441595685,0.6323686731388598
68,1,1.5444088274944552,1.236442517954814
69,-1,1.234324482311396,1.586263206724753
70,0,0.47684359695088513,3.9669046628584392
71,-1,2.1105890812894454,3.3775114315704706
72,-1,2.0951703171908433,2.611900873729717
73,-1,1.441846136825585,1.5496041195667858
74,1,0.1918105328740512,0.6737497860931279
75,0,1.5614395563182688,3.0971203897772006
76,-1,1.3993940497552366,3.6989092654515234
77,1,1.4621544883838782,1.8882595515596918
78,1,1.346988017340129,1.910833818200706
79,-1,1.7087979635997521,0.7370387792208124
80,-1,1.7149982836775226,3.86000565717038
81,-1,1.6641035974502483,3.9596136987121184
82,1,1.4635660021555361,0.06764824924136104
83,-1,1.8740451250125203,2.641133643278781
84,0,0.8803063287158314,1.9407325257582886
85,0,0.6533300960165669,3.675270959566681
86,-1,1.9990230881118631,2.4562000895397604
87,0,1.192162274481227,3.9756966104448455
88,0,0.7839653923693163,3.19897960021796
89,-1,1.8724905920645896,3.470875281119068
90,0,0.5366756826790281,1.4945436148801345
91,0,0.48428922428684534,3.4660918179174707
92,1,1.0367579629233907,1.5437334590269414
93,-1,1.4795767078836564,1.6848656868312268
94,-1,1.91627438338398,3.0660991369575927
95,0,0.4618507816385649,2.9767868175671612
96,1,0.7076528966231205,2.625735090562553
97,0,0.5993933277933166,0.44702815681968744
98,1,1.5342380558952118,1.0602522765805453
99,-1,1.9507705396325636,2.6879492158558245
100,-1,1.2728995467170257,3.023564064087877
101,-1,1.8898863746944385,3.483286224812
102,0,0.3141129620993912,1.4576247157312499
103,1,2.16594454517414,0.6072103162572673
104,0,1.4708602535494226,3.3512771151679233
105,1,1.360392503818835,0.6483159897696882
106,0,0.3592018633786719,3.172305505950566
107,0,0.09980431635554189,2.3016893209890172
108,0,0.5369767144243992,3.983272253732929
109,1,0.8275727661041133,1.8394538373939815
110,0,1.0244200630191729,3.0398168605753653
111,1,0.6616254029133173,0.11802658962078505
112,1,1.441352941627904,0.6455951831472118
113,0,0.4916444314925256,2.644504332183641
114,1,0.37020836532762225,0.641826777865528
115,1,0.8657293030718141,0.33022095200289936
116,0,0.22441144894434728,3.934048136950652
117,0,0.6755560792821289,3.408927567935706
118,0,0.670755312052672,3.659941856043715
119,0,0.8102871344578653,3.9199158441450686
120,-1,2.197380925836495,3.526301318432221
121,0,1.2600104208051386,3.042604509311136
122,1,0.9928212692150411,1.4080562603692024
123,0,0.837092501186963,3.7279496028490806
124,0,1.6206798761896932,1.9198408166552725
125,-1,1.6146016305793944,2.4925799351094615
126,1,1.7070697170186568,0.38695781908280136
127,0,0.6687765850851628,2.6605663981099594
128,1,2.1980712987937943,2.3571415334541723
129,-1,1.8748271868590802,3.9081486158724723
130,1,1.902606721574075,1.8616194757672737
131,-1,1.1938494730005391,3.13465074973226
132,0,0.06410525840474746,1.2148312684327238
133,0,1.1869258805048595,0.39594061248868107
134,0,0.23958431222889937,3.478056167990647
135,1,1.884950039910012,1.6074862964390988
136,0,0.6673468105882326,3.8313523414105766
137,0,0.49027976536772044,2.4844384801081856
138,-1,1.942892346680153,3.55707042042727
139,-1,2.0255938384805368,3.7694103247889514
140,-1,1.6909924875868942,3.846170330927914
141,1,0.5591752982152388,1.7542904252513134
142,1,1.5338361393540163,0.7046381176954934
143,1,2.0333482184650715,0.9957821877307849
144,1,1.7582674383790566,0.13784369755791337
145,0,0.355582758766158,0.8054907423098747
146,1,0.26545602026499926,1.0892143899516573
147,0,1.211808400405273,3.285002962085984
148,0,0.38901266120570593,3.6433769744240387
149,-1,2.0632321901276427,1.4313649866836413
150,1,2.0139300717729585,0.02833588173516466
151,0,0.714496549148953,2.838006056999371
152,0,0.18968067598548632,2.5592005366301303
153,1,0.4802912993769196,0.261102763445749
154,1,1.556944302412988,0.3804460476782361
155,-1,1.8799891383506735,1.619695570387611
156,1,1.3678992513183106,0.53898602712106
157,1,1.635182472481945,0.13582643246129855
158,0,0.7337225394188149,1.6451815988418859
159,1,0.07838093362012799,1.4779745494651881
160,0,0.8145147053003914,3.1030083284558447
161,1,0.38721762560912887,0.15021956867302944
162,1,1.7521946287718413,0.7916535078018763
163,0,0.1977394483010407,1.6698416721462834
164,0,1.0288752329186026,3.166391220192553
165,0,1.5236093203405061,0.014351854471381209
166,0,0.13579466520569738,2.395358949683043
167,0,0.44459860437044874,3.1261449369979664
168,1,1.8913090991800199,0.7682468006484107
169,0,0.6249427583387616,1.603393202159665
170,0,0.501994571209471,3.588523573848291
171,0,1.5373147982334139,1.3469858050971348
172,-1,2.012621405040733,3.964280675228103
173,1,0.8316151494654482,1.5790031103442992
174,1,1.3964853324704645,1.2756260513365696
175,1,1.2535586609950338,2.0547732140396864
176,1,2.0698638524300224,0.08257265130397107
177,1,0.09409083941327963,0.025688728666735994
178,1,1.9809930606196788,2.1277510468405634
179,-1,1.056246665225181,3.7986193084247364
180,0,0.09097363871668855,0.8000856246108321
181,1,2.2033201213201976,1.0404985087181844
182,0,0.8894517617131337,3.2784932743262356
183,1,1.6305829457134202,0.22943944408391337
184,-1,1.8006348680245172,2.3616076911470008
185,-1,2.0686155411206317,2.6664678177759447
186,0,0.19522826466262871,3.8077088913936272
187,-1,1.1401303922951516,3.1852648511449155
188,-1,2.109632678225058,2.3285968244998716
189,0,0.4717691820289977,2.0592823615472082
190,1,1.1761274061137839,0.7557130670476058
191,1,1.1817019810229068,1.7519711657598385
192,0,0.5473185586701482,0.6148704584843205
193,1,1.994489301302911,0.5046676494241993
194,1,1.6555056116959275,1.841087711013511
195,1,2.1734065487511423,0.5579859521618724
196,0,0.8505688068717454,0.8782281923251012
197,0,0.5986455432339288,2.716667890370793
198,1,0.2965776283488239,0.5733082704415824
199,0,1.2550086747729183,2.9062625534369793
200,1,1.819060031022982,1.2230003075772267
201,1,0.8449885736372166,0.9297301866604695
202,1,1.947455676957661,1.1780770023945277
203,-1,1.3899738479210992,3.289098995002669
204,0,0.715833410068499,3.4253806508624547
205,0,0.13849485044015594,2.387550928692757
206,0,0.623987242102419,3.9083899671491955
207,0,0.2563992918303411,1.7997883748662695
208,1,0.9580828554840843,1.9889431692664168
209,0,1.4637536188105835,2.3914021588323506
210,1,1.623781128687167,0.07739977897002515
211,-1,1.5360419743037919,3.0087949950965314
212,0,1.3605863559872917,2.0060571623211465
213,1,0.44381879813451824,0.14896894748239076
214,0,0.3894060565179782,0.5197105144227501
215,0,0.5093534557544532,2.3694853252378403
216,-1,1.3621898946710196,1.3653473918076293
217,0,1.4114734000431823,2.2068099979030436
218,-1,1.861639171176821,1.085085711560001
219,0,0.8539508469703596,2.062157989630933
220,-1,1.3575851782882224,3.8104439576365583
221,0,0.7470932168453248,3.7141324733558876
222,-1,2.180650282117696,3.0496707103169003
223,-1,1.6262733292803897,3.830404761311163
224,0,1.2164842005508332,2.3886385013028852
225,-1,1.7404877803594443,2.8433830695765008
226,1,1.8960063284825777,1.8808473049567827
227,-1,1.6066712762141997,3.6488882705693655
228,-1,1.3341599063063296,2.3522867824305416
229,1,1.4015039678289332,0.03653460625580873
230,-1,1.515123967777533,2.6246111750278813
231,0,1.336435703595557,1.0679997657469857
232,0,0.3618009632285214,3.198743609979194
233,0,0.7020034816670309,3.5146432859376504
234,-1,1.3615364123819584,1.0449988149075349
235,0,0.7052126358716642,2.6097902799836534
236,1,1.583178023413078,0.686441598386871
237,-1,2.0286932149218226,1.371026333343595
238,0,0.6921915743051059,3.6760764912661927
239,1,1.8425242063650418,1.4946629582727633
240,1,1.8688640195275308,0.5967858913900632
241,0,1.0095227419069963,3.4084907522220913
242,-1,1.7794612654472022,3.0656656970013465
243,1,1.459973922730997,0.705159135590836
244,0,1.2325075829115348,1.6864012887480713
245,1,0.039722684679977215,0.5552818204293906
246,-1,1.587982245549904,3.447946809480665
247,1,2.0670532256560983,0.11400518505341273
248,-1,1.726774609092561,2.9440361859869397
249,0,1.3704620687032036,3.3950826853567246
250,-1,1.5235231453648352,2.670617196899033
251,1,0.708023131378752,1.0523920159142133
252,-1,1.733745744600513,3.629822172140584
253,0,1.477449314021316,1.5108033713585352
254,-1,1.6658568925257555,1.965838359762143
255,1,1.4132799797627447,1.1907288083824445
256,0,1.2702634807983213,3.146065877529594
257,1,0.5137453879235733,2.6839955084126705
258,0,1.3461411411636748,3.6180842015189145
259,1,0.923802668985336,0.5729734781098843
260,1,1.2803856921527375,1.2559047670652985
261,1,1.4350108652303373,1.0374615571646602
262,1,2.1885932674332866,2.4051269349783224
263,0,0.16523832199215382,3.086301529189792
264,0,0.0031360295037529003,2.1425700994267873
265,0,1.0613524710913946,2.447440142261222
266,0,0.20022876089507763,0.5618211742795065
267,1,0.38076517239282565,0.33608846003772896
268,-1,1.888606844712507,3.560083543581953
269,1,1.5227503319878668,0.0061075654334170615
270,1,1.9635424506268435,1.2633236366546874
271,0,0.03574105938745742,0.5789430338672394
272,-1,1.9228653657522579,2.528743920475695
273,-1,1.622028145704109,2.1778491578257917
274,-1,1.6877914983245437,2.6952592301363705
275,1,1.920426669912251,0.6906595725104117
276,1,1.55751764521895,0.9106693593950119
277,-1,2.1003011203053985,3.725282370513303
278,0,1.5937261793617925,2.757125189091442
279,1,0.09567632462789799,0.5614137492464879
280,1,1.947202951712377,0.2780542728633373
281,-1,1.4720002896730187,3.2073639659522653
282,1,1.817781211091665,1.6390572684616607
283,0,0.0704101249914752,1.1731519658068286
284,1,1.170634189643252,0.14893356326658003
285,0,0.36881544366425384,2.807951348445268
286,0,1.094716403850508,0.8424147264973993
287,1,0.6748592489517234,1.230787269773367
288,1,2.118501674481698,0.6173953265924452
289,0,0.9261656560971633,3.552322966161578
290,-1,2.0734339628543355,3.7169478206282833
291,0,0.3726538296699197,2.2343097960788723
292,0,0.7057064056798981,0.44096933542471506
293,-1,1.9079377692740949,3.2016538059955395
294,0,0.584808097217018,1.9113010824156293
295,0,0.3168011669602549,2.8646540748185587
296,1,1.5594286903341197,1.5571611541202088
297,1,2.0746544836543643,2.5901418020324973
298,0,1.5080276217068063,1.8882335246763118
299,0,1.0959422565986492,1.600389127240415
300,0,0.807647509232206,2.1087321325990334
301,-1,1.6291521446643953,3.9436502465878442
302,1,1.5383234977887326,0.25763334476014554
303,0,0.36982527890765343,1.0991393983335547
304,0,1.804545126760395,2.033384776283686
305,0,1.6086701689778706,1.739354721104588
306,0,1.134111749152632,1.6780051850463757
307,0,0.018853984599644196,0.778190549264171
308,1,1.141263025663677,1.0194148378310435
309,0,0.7630194526155355,1.0675211851301603
310,1,0.44028768903435445,0.5418020337266705
311,0,0.452886977281042,2.2924232079308355
312,1,0.06809242122195618,0.19980215735238138
313,0,0.3255195419372689,3.285086942138634
